"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"KC","2021-06-19","80.7","-0.59","5.92","Marte, Ketel",606466,621111,"field_out","hit_into_play",,,,,8,"Ketel Marte grounds out, shortstop Gavin Lux to first baseman Matt Beaty.","R","L","R","ARI","LAD","X",6,"ground_ball",3,2,2021,"0.93","-1.35","0.23","2.01",,,,2,6,"Bot",111.33,153.08,,,669257,,,0.06010086265859155,-117.44063703284205,0.643902190694674,8.4670915887963,26.44609206631545,-44.902672946179145,"3.41","1.56",4,"59.3",-29,"80.2",3004,"6.4",633598,621111,669257,607461,621035,457759,666158,572041,605141,656716,"54.15",0.051,0.046,"0",1,0,0,1,52,6,"Knuckle Curve",0,6,0,6,6,0,0,6,"Infield shift","Standard",31,"-0.002","-0.134"
"FF","2021-06-19","96.3","-0.86","5.8","Marte, Ketel",606466,621111,"walk","ball",,,,,11,"Ketel Marte walks.","R","L","R","ARI","LAD","B",,,3,2,2021,"-0.14","1.51","-0.58","4.11",,,,0,4,"Bot",,,,,669257,,,1.0501886201181592,-140.23308449859087,-2.3407643379154117,-2.1247932484975007,32.1901546755355,-11.938156514898905,"3.7","1.68",,,,"96.3",2481,"6.3",633598,621111,669257,607461,621035,457759,666158,572041,605141,656716,"54.19",,,"0.7",1,0,0,,31,6,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard",197,"0.042","0.329"
"FF","2021-06-19","95.7","-1.2","6.05","Marte, Ketel",606466,669952,"double","hit_into_play",,,,,4,"Ketel Marte doubles (10) on a sharp line drive to center fielder Mookie Betts.   Nick Ahmed scores.    Tim Locastro scores.","R","L","R","ARI","LAD","X",8,"line_drive",2,0,2021,"-0.26","1.32","-0.39","2.75",,605113,641796,2,8,"Bot",78.45,46.45,,,669257,,,2.731692314200425,-139.18738803959886,-6.069033138286973,-4.00680726605807,32.61837927741705,-13.801118861219557,"3.41","1.56",395,"104",21,"95.9",2270,"6.5",633598,669952,669257,542992,621035,457759,666158,572041,605141,656716,"53.99",0.697,0.977,"1.25",1,1,1,6,72,3,"4-Seam Fastball",1,9,1,9,9,3,3,9,"Infield shift","Standard",202,"0.004","1.441"
"FC","2021-06-19","94.1","-1","5.79","Marte, Ketel",606466,621111,"field_out","hit_into_play",,,,,6,"Ketel Marte grounds out to first baseman Matt Beaty.","R","L","R","ARI","LAD","X",3,"ground_ball",0,1,2021,"0.58","0.94","0.69","2.64",,,,1,1,"Bot",166.88,156.9,,,669257,,,3.0861299227040293,-137.06823728156223,-4.557124862305109,6.663546913595072,30.553824147510866,-19.49946842793014,"3.41","1.56",14,"89.2",-10,"94.3",2594,"6.4",633598,621111,669257,607461,621035,457759,666158,572041,605141,656716,"54.15",0.126,0.113,"0",1,0,0,2,8,2,"Cutter",0,2,0,2,2,0,0,2,"Standard","Standard",176,"-0.016","-0.136"
"FC","2021-06-18","83.3","-1.54","5.84","Marte, Ketel",606466,545333,"single","hit_into_play",,,,,11,"Ketel Marte singles on a line drive to left fielder AJ Pollock.   Josh Rojas to 2nd.","R","L","R","ARI","LAD","X",7,"line_drive",1,1,2021,"0.25","-0.42","-0.23","3.89",,,668942,2,5,"Bot",65.62,116.42,,,669257,,,2.5262289240136533,-121.28057907335406,2.7489395681694315,2.012801667875662,22.020684883398378,-37.05761451008861,"3.41","1.56",268,"87.8",20,"83.7",2595,"6.4",633604,545333,669257,405395,621035,457759,666158,572041,605141,519306,"54.13",0.477,0.478,"0.9",1,1,0,4,38,3,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",72,"0.027","0.288"
"CH","2021-06-18","87.6","-1.71","5.58","Marte, Ketel",606466,545333,"field_out","hit_into_play",,,,,4,"Ketel Marte lines out sharply, second baseman Chris Taylor to first baseman Albert Pujols.","R","L","R","ARI","LAD","X",4,"line_drive",1,0,2021,"-1.23","0.6","-0.46","2.79",,668942,,2,3,"Bot",164.17,128.13,,,669257,,,5.604146571068934,-127.55153329948762,-1.85123467898048,-14.577850490304954,26.210043648899706,-25.500102351690305,"3.41","1.56",150,"100.4",7,"88.1",1821,"6.6",633604,545333,669257,405395,621035,457759,666158,572041,605141,519306,"53.92",0.551,0.496,"0",1,0,0,4,21,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",231,"-0.038","-0.343"
"SL","2021-06-18","87.3","-1.39","6.05","Marte, Ketel",606466,519076,"field_out","hit_into_play",,,,,6,"Ketel Marte grounds out softly, pitcher Jimmy Nelson to first baseman Andy Burns.","R","L","R","ARI","LAD","X",1,"ground_ball",2,1,2021,"1.63","0.21","0.58","2.79",,,,1,8,"Bot",132.6,177.19,,,669257,,,1.3778860671670143,-127.16840412537067,-2.146444876995068,17.434511472189005,26.456732403328242,-29.6905540757906,"3.41","1.56",2,"48.6",-52,"87.3",3152,"6.2",633604,519076,669257,542992,621035,457759,666158,572041,605141,519306,"54.25",0.22,0.198,"0",1,0,0,1,60,4,"Slider",0,3,0,3,3,0,0,3,"Standard","Standard",56,"-0.015","-0.195"
"CH","2021-06-18","89.4","-1.7","5.72","Marte, Ketel",606466,545333,"strikeout","swinging_strike",,,,,13,"Ketel Marte strikes out swinging.","R","L","R","ARI","LAD","S",2,,2,2,2021,"-1.57","0.57","-1.67","1.31",,668942,,0,1,"Bot",,,,,669257,,,3.3690381803796923,-129.9986202733742,-6.043895805792246,-18.457751377149123,28.128952829638752,-24.644933688048937,"3.41","1.56",,,,"89.4",1815,"6.4",633604,545333,669257,405395,621035,457759,666158,572041,605141,519306,"54.08",,,"0",1,0,0,,6,5,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard",234,"-0.041","-0.378"
"SL","2021-06-16","89.4","-1.86","5.51","Marte, Ketel",606466,543101,"single","hit_into_play",,,,,8,"Ketel Marte singles on a sharp ground ball to right fielder Mike Yastrzemski.   Josh Rojas to 2nd.","R","L","R","SF","ARI","X",9,"ground_ball",1,2,2021,"0.46","0.5","0.19","2.1",,,668942,1,5,"Top",186.2,97.62,,,457763,,,4.132856969769029,-130.35650403354254,-3.5941536903403453,4.579477712531758,22.733636245130466,-25.95518441399959,"3.41","1.56",129,"108.4",6,"91",2338,"6.8",633645,543101,457763,474832,456781,613564,543063,664774,621453,573262,"53.74",0.694,0.662,"0.9",1,1,0,4,45,4,"Slider",8,2,2,8,2,8,2,8,"Infield shift","Standard",170,"-0.013","0.566"
"KC","2021-06-16","79.7","-1.74","5.52","Marte, Ketel",606466,543101,"field_out","hit_into_play",,,,,8,"Ketel Marte lines out sharply to right fielder Mike Yastrzemski.","R","L","R","SF","ARI","X",9,"line_drive",0,1,2021,"0.66","-0.88","0.06","1.46",,,,0,3,"Top",195.94,89.79,,,457763,,,2.723994608106575,-116.12186884071588,-0.6210636590347121,5.609752794374094,18.907090236698092,-40.34272257489716,"3.41","1.56",320,"103.4",17,"80.6",2119,"6.6",633645,543101,457763,474832,456781,613564,543063,664774,621453,573262,"53.94",0.494,0.563,"0",1,0,0,5,23,2,"Knuckle Curve",4,2,2,4,2,4,2,4,"Infield shift","Standard",51,"0.024","-0.203"
"FF","2021-06-16","92.5","3.05","6.05","Marte, Ketel",606466,669214,"double","hit_into_play",,,,,11,"Ketel Marte doubles (9) on a ground ball to right fielder Mike Yastrzemski.   Ildemaro Vargas scores.    Stephen Vogt scores.    Josh Rojas to 3rd.","R","R","L","SF","ARI","X",9,"ground_ball",0,0,2021,"0.28","1.38","-0.51","3.83",545121,519390,668942,2,6,"Top",195.72,132.86,,,457763,,,-9.769146250103466,-134.4723874225387,-2.9357507319176284,5.3165682254183615,26.161344906575422,-14.903266615644869,"3.41","1.56",88,"69.3",7,"93.5",2068,"6.7",633645,669214,457763,474832,456781,613564,643289,664774,621453,573262,"53.78",0.251,0.242,"1.25",1,1,1,2,63,1,"4-Seam Fastball",13,3,3,13,5,13,5,13,"Standard","Strategic",150,"-0.005","2.213"
"FF","2021-06-16","95","-1.4","5.46","Marte, Ketel",606466,642073,"field_out","hit_into_play",,,,,5,"Ketel Marte grounds out, third baseman Jason Vosler to first baseman Brandon Belt.","R","L","R","SF","ARI","X",5,"ground_ball",1,2,2021,"-0.53","1.38","-0.03","2.48",,,,0,9,"Top",145.15,136.55,,,457763,,,4.751740992408641,-138.31311279621406,-5.265798034007449,-7.862342967766181,29.001642939798277,-13.39803624363246,"3.41","1.56",56,"88.4",2,"94.8",2282,"6",633645,642073,457763,474832,456781,613564,643289,664774,621453,573262,"54.52",0.36,0.347,"0",1,0,0,2,84,4,"4-Seam Fastball",13,7,7,13,7,13,7,13,"Infield shift","Standard",220,"0.001","-0.174"
"FF","2021-06-15","92","0.59","6.35","Marte, Ketel",606466,669674,"field_out","hit_into_play",,,,,7,"Ketel Marte grounds out, shortstop Brandon Crawford to first baseman Brandon Belt.","R","R","L","SF","ARI","X",6,"ground_ball",1,1,2021,"0.66","1.39","-0.54","1.79",,,,1,4,"Top",104.35,155.14,,,457763,,,-4.2740969606047905,-133.74306063772428,-8.676916300451142,8.87810131551632,28.891532672584955,-13.827006151534484,"3.41","1.56",3,"97.8",-30,"91.6",2006,"6.1",633679,669674,457763,474832,456781,527038,543063,596103,621453,573262,"54.41",0.069,0.062,"0",1,0,0,2,33,3,"4-Seam Fastball",3,7,7,3,7,3,7,3,"Standard","Standard",156,"0.006","-0.157"
"FF","2021-06-15","91.7","0.77","6.31","Marte, Ketel",606466,669674,"single","hit_into_play",,,,,5,"Ketel Marte singles on a sharp ground ball to left fielder Austin Slater.   Josh Rojas to 2nd.","R","R","L","SF","ARI","X",7,"ground_ball",1,0,2021,"0.5","1.64","0.07","2.63",,,668942,1,2,"Top",83.43,124.85,,,457763,,,-2.8301890870587703,-133.43169392971214,-6.958720571683962,6.537740904385326,28.807394184496626,-11.300299404806303,"3.41","1.56",20,"113.6",-7,"91.3",2059,"6.1",633679,669674,457763,474832,456781,527038,543063,596103,621453,573262,"54.44",0.42,0.381,"0.9",1,1,0,2,15,2,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Standard","Standard",154,"-0.014","0.429"
"FF","2021-06-15","95.2","-1.48","5.54","Marte, Ketel",606466,642073,"field_out","hit_into_play",,,,,8,"Ketel Marte grounds out sharply, second baseman Donovan Solano to first baseman Brandon Belt.","R","L","R","SF","ARI","X",4,"ground_ball",0,0,2021,"-0.4","1.45","-0.02","1.96",,,,2,8,"Top",164.99,141.58,,,457763,,,4.740164560816058,-138.48281434604772,-7.028708398094281,-6.239933768215823,29.569658526744593,-12.159894447289211,"3.41","1.56",9,"106.6",-12,"95.6",2235,"6.4",633679,642073,457763,474832,456781,527038,543063,664774,621453,573262,"54.07",0.329,0.326,"0",1,0,0,2,70,1,"4-Seam Fastball",5,8,8,5,8,5,8,5,"Infield shift","Standard",208,"0.003","-0.104"
"FF","2021-06-15","91.4","3.06","6.09","Marte, Ketel",606466,669214,"strikeout","called_strike",,,,,7,"Ketel Marte called out on strikes.","R","R","L","SF","ARI","S",2,,0,2,2021,"0.41","1.31","-0.38","1.67",,,668942,1,6,"Top",,,,,457763,,,-9.585890389932457,-132.6147911459378,-8.108091090236204,6.806909683215988,27.408803340916947,-15.159249887411997,"3.51","1.66",,,,"91.8",1893,"6.6",633679,669214,457763,474832,456781,527038,543063,596103,621453,573262,"53.86",,,"0",1,0,0,,52,3,"4-Seam Fastball",3,8,8,3,8,3,8,3,"Standard","Standard",157,"0.004","-0.189"
"SL","2021-06-15","86.9","-2.13","6.34","Marte, Ketel",606466,641793,"single","hit_into_play",,,,,9,"Ketel Marte singles on a line drive to right fielder Mike Yastrzemski.   Josh Rojas to 3rd.","R","L","R","SF","ARI","X",9,"line_drive",1,2,2021,"0.55","0.38","0.6","1.86",,,668942,0,1,"Top",193.88,112.26,,,457763,,,5.426896583863905,-126.44353904157383,-5.394125837498738,4.9709653616857095,23.365477623588358,-27.24110212833727,"3.41","1.56",243,"86.5",17,"87.5",2272,"6.5",633679,641793,457763,474832,456781,527038,543063,596103,621453,573262,"54.03",0.874,0.816,"0.9",1,1,0,4,2,4,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",185,"-0.086","0.816"
"SL","2021-06-14","84.1","2.19","4.85","Marte, Ketel",606466,622072,"strikeout","swinging_strike",,,,,4,"Ketel Marte strikes out swinging.","R","R","L","SF","ARI","S",2,,2,2,2021,"-0.23","-0.08","-0.3","2.14",,,,2,5,"Top",,,,,592200,,,-5.270534018448703,-122.4296368841056,0.20516194275732302,-1.3933018093129959,21.917060883852812,-33.26958494542075,"3.41","1.56",,,,"83.8",2048,"5.9",633734,622072,592200,474832,456781,613564,543063,664774,643565,573262,"54.63",,,"0",1,0,0,,40,6,"Slider",1,1,1,1,1,1,1,1,"Standard","Standard",341,"0.014","-0.091"
"SI","2021-06-14","92","1.94","5.02","Marte, Ketel",606466,622072,"force_out","hit_into_play",,,,,11,"Ketel Marte grounds into a force out, pitcher Alex Wood to shortstop Brandon Crawford to second baseman Donovan Solano.   Matt Peacock out at 2nd.","R","R","L","SF","ARI","X",1,"ground_ball",0,1,2021,"1.27","0.85","-0.26","3.55",,,676840,2,3,"Top",121.73,162.85,,,592200,,,-8.380842332614334,-133.74550587189853,0.3273594939080272,17.118096305888763,30.219305328679525,-22.355361084882837,"3.41","1.56",39,"68.1",-1,"92.2",2105,"6.6",633734,622072,592200,474832,456781,613564,543063,664774,643565,573262,"53.94",0.094,0.085,"0",1,0,0,2,21,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",119,"0.026","-0.186"
"SL","2021-06-14","84.2","-2.32","6.16","Marte, Ketel",606466,608678,"field_out","hit_into_play",,,,,13,"Ketel Marte pops out to shortstop Brandon Crawford.","R","L","R","SF","ARI","X",6,"popup",1,2,2021,"0.39","-0.35","-0.1","1.25",,444482,668942,2,7,"Top",127.86,140.68,,,592200,,,4.383206260584297,-122.57693183831417,-4.377860114605189,3.13462554128939,23.64083682298823,-35.025586254636764,"3.41","1.56",151,"62.7",54,"84.6",2470,"6.5",633734,608678,592200,474832,456781,613564,543063,643565,596103,573262,"54.04",0.069,0.062,"0",1,0,0,3,60,5,"Slider",3,2,2,3,2,3,2,3,"Standard","Standard",84,"0.084","-0.313"
"CH","2021-06-14","85.8","1.93","5.09","Marte, Ketel",606466,622072,"field_out","hit_into_play",,,,,14,"Ketel Marte grounds out sharply, shortstop Brandon Crawford to first baseman Brandon Belt.","R","R","L","SF","ARI","X",6,"ground_ball",3,2,2021,"1.4","-0.04","0.84","2.42",,,,1,1,"Top",102.1,134.33,,,592200,,,-5.4440270628262635,-124.94468279687933,-0.012126203535537838,15.787017611237875,24.42293180428783,-32.76965166620044,"3.41","1.56",3,"100.7",-36,"86.3",1566,"6.5",633734,622072,592200,474832,456781,613564,543063,664774,643565,573262,"54.03",0.08,0.075,"0",1,0,0,2,2,6,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",86,"0.015","-0.213"
"CH","2021-05-26","83.1","-2.68","5.44","Marte, Ketel",606466,456501,"field_out","hit_into_play",,,,,4,"Ketel Marte lines out to third baseman Evan Longoria.","R","L","R","ARI","SF","X",5,"line_drive",2,2,2021,"-0.9","0.23","-0.62","2.33",,,,0,5,"Bot",137.67,143.68,,,457763,,,6.394733350992675,-120.80025973563274,-1.0491452099433678,-10.074956352526852,25.07311439083619,-29.939426149657265,"3.41","1.56",202,"104.4",7,"82",1244,"5.8",633939,456501,457763,573131,643289,446334,543063,543105,643565,573262,"54.71",0.614,0.556,"0",1,0,0,4,37,5,"Changeup",4,0,4,0,0,4,4,0,"Infield shift","Standard",233,"-0.005","-0.217"
"FF","2021-05-26","92.6","-2.78","5.61","Marte, Ketel",606466,456501,"field_out","hit_into_play",,,,,2,"Ketel Marte grounds out, shortstop Brandon Crawford to first baseman Darin Ruf.   Josh Rojas to 2nd.","R","L","R","ARI","SF","X",6,"ground_ball",3,2,2021,"-0.78","1.26","-0.13","3.16",,,668942,1,2,"Bot",110.93,130.85,,,457763,,,8.378712114474553,-134.61103426073373,-3.141143877228622,-11.349957463286009,29.49898174853684,-16.413026464450528,"3.41","1.56",21,"92.4",-7,"91.6",2222,"5.8",633939,456501,457763,573131,643289,446334,543063,543105,643565,573262,"54.74",0.217,0.208,"0",1,0,0,2,19,6,"4-Seam Fastball",4,0,4,0,0,4,4,0,"Infield shift","Standard",225,"-0.006","-0.463"
"SL","2021-05-26","72.9","-4.12","1.21","Marte, Ketel",606466,643511,"strikeout","swinging_strike",,,,,3,"Ketel Marte strikes out swinging.","R","L","R","ARI","SF","S",2,,1,2,2021,"1.15","0.77","0.59","3.32",641796,605113,668942,1,9,"Bot",,,,,457763,,,7.381078843144598,-105.27994971960965,10.377743270999762,7.016636653262991,20.57089587189501,-28.844624848501144,"3.41","1.56",,,,"71.4",2340,"5.9",633939,643511,457763,613564,456781,446334,543063,643565,596103,573262,"54.57",,,"0",1,0,0,,74,4,"Slider",4,5,4,5,5,4,4,5,"Strategic","Strategic",119,"-0.259","-0.571"
"CH","2021-05-26","79.3","-1.78","6.22","Marte, Ketel",606466,607374,"field_out","hit_into_play",,,,,11,"Ketel Marte grounds out, second baseman Donovan Solano to first baseman Jason Vosler.","R","L","R","ARI","SF","X",4,"ground_ball",1,0,2021,"-1.35","1.09","-1","2.95",,,,1,7,"Bot",152.03,150.22,,,457763,,,4.196958525770655,-115.33535233010792,-2.314172538435172,-12.81257944000316,24.192476866184066,-22.331946957971017,"3.41","1.56",12,"85.1",-13,"78.1",1929,"5.8",633939,607374,457763,613564,456781,446334,543063,543105,643565,573262,"54.72",0.106,0.099,"0",1,0,0,2,55,2,"Changeup",4,2,4,2,2,4,4,2,"Standard","Standard",235,"-0.007","-0.189"
"CH","2021-05-26","81.5","-2.76","5.64","Marte, Ketel",606466,456501,"single","hit_into_play",,,,,7,"Ketel Marte singles on a line drive to right fielder Mike Yastrzemski.   Josh Rojas scores.","R","L","R","ARI","SF","X",9,"line_drive",1,1,2021,"-0.75","0.2","-0.6","1.56",,668942,,0,1,"Bot",149.85,92.58,,,457763,,,6.218718078392372,-118.51476277911034,-2.900266886536671,-8.261618988524683,23.471436945203855,-29.964954318975945,"3.41","1.56",232,"84.7",13,"80.5",1201,"5.7",633939,456501,457763,573131,643289,446334,543063,543105,643565,573262,"54.8",0.757,0.707,"0.9",1,1,0,4,5,3,"Changeup",0,0,0,0,0,1,1,0,"Standard","Standard",235,"0.072","0.688"
"FF","2021-05-25","92.1","-2.72","5.98","Marte, Ketel",606466,592332,"field_out","hit_into_play",,,,,1,"Ketel Marte grounds out, second baseman Donovan Solano to first baseman Brandon Belt.","R","L","R","ARI","SF","X",4,"ground_ball",2,0,2021,"-0.76","1.48","-0.77","2.89",,,,0,5,"Bot",145.01,145.87,,,457763,,,6.617212048821711,-133.84710895121427,-5.179433911227909,-10.60889477105829,31.508716191886908,-13.490444105934102,"3.41","1.56",21,"96.4",-7,"92.2",2250,"6.6",633979,592332,457763,474832,456781,446334,543063,543105,621453,573262,"53.85",0.231,0.222,"0",1,0,0,2,43,3,"4-Seam Fastball",0,6,0,6,6,0,0,6,"Standard","Standard",215,"-0.008","-0.35"
"FF","2021-05-25","93.2","-2.74","5.99","Marte, Ketel",606466,592332,"field_out","hit_into_play",,,,,8,"Ketel Marte flies out to left fielder Alex Dickerson.","R","L","R","ARI","SF","X",7,"fly_ball",1,1,2021,"-0.89","1.6","0.24","1.46",,,,0,3,"Bot",58.14,118.01,,,457763,,,9.647475921167558,-135.0280968714649,-9.37550233310637,-13.089553045585056,30.497385881402415,-10.594000727940648,"3.41","1.56",263,"82.3",35,"93.3",2250,"6.7",633979,592332,457763,474832,456781,446334,543063,543105,621453,573262,"53.85",0.034,0.048,"0",1,0,0,3,26,3,"4-Seam Fastball",0,6,0,6,6,0,0,6,"Standard","Standard",211,"-0.01","-0.231"
"FF","2021-05-25","94.1","1.75","5.81","Marte, Ketel",606466,606424,"single","hit_into_play",,,,,3,"Ketel Marte singles on a sharp ground ball to right fielder Mike Yastrzemski.","R","R","L","ARI","SF","X",9,"ground_ball",1,0,2021,"1.29","0.89","0.37","3.28",,,,1,7,"Bot",170.41,146.09,,,457763,,,-6.4521528471718455,-136.89329886860142,-2.813794321156929,17.60133810113308,31.428036702073985,-20.62879335554047,"3.41","1.56",16,"104.2",-11,"94.2",2116,"6.4",633979,606424,457763,474832,643289,446334,543063,543105,621453,573262,"54.07",0.294,0.276,"0.9",1,1,0,2,62,2,"4-Seam Fastball",0,7,0,7,7,0,0,7,"Strategic","Standard",133,"0.003","0.237"
"FF","2021-05-25","93.9","-2.76","6.08","Marte, Ketel",606466,592332,"walk","ball",,,,,13,"Ketel Marte walks.","R","L","R","ARI","SF","B",,,3,2,2021,"-0.77","1.5","-0.95","1.63",,,,0,1,"Bot",,,,,457763,,,6.409367668892425,-136.3232908272634,-9.094842328980588,-11.001467444219305,30.3112578849538,-11.67167996145186,"3.7","1.85",,,,"94.1",2198,"6.5",633979,592332,457763,474832,456781,446334,543063,543105,621453,573262,"53.96",,,"0.7",1,0,0,,8,6,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",212,"0.036","0.329"
"SL","2021-05-23","88","-2.01","5.92","Marte, Ketel",606466,592351,"sac_fly","hit_into_play",,,,,4,"Ketel Marte out on a sacrifice fly to center fielder Yonathan Daza.   Daulton Varsho scores.","R","L","R","COL","ARI","X",8,"line_drive",2,2,2021,"-0.32","0.47","-0.41","2.31",662139,,670370,0,6,"Top",133.8,86.62,,,624513,,,4.544861966100525,-128.36967027298877,-3.8274540569963085,-4.228724903644832,18.28284517139426,-26.49247378082045,"3.41","1.56",325,"106.8",12,"89.2",2483,"6.2",633995,592351,624513,543068,641857,658069,596115,606132,602074,453568,"54.28",0.889,0.896,"0",1,0,0,5,44,5,"Slider",2,0,0,2,1,2,1,2,"Standard","Strategic",147,"0.049","-0.34"
"SL","2021-05-23","83.1","-1.94","6.06","Marte, Ketel",606466,592351,"field_out","hit_into_play",,,,,6,"Ketel Marte lines out to right fielder Charlie Blackmon.","R","L","R","COL","ARI","X",9,"line_drive",0,0,2021,"0.21","0.22","0.59","2.77",,,,0,4,"Top",165.97,97.81,,,624513,,,5.366873287331025,-121.13274890756003,-1.7071750927642948,1.3555526678140333,17.49885873072094,-29.836850754450715,"3.41","1.56",271,"78.1",25,"83.9",2542,"6.2",633995,592351,624513,543068,641857,658069,596115,606132,602074,453568,"54.34",0.534,0.481,"0",1,0,0,4,26,1,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",129,"0.028","-0.241"
